percept_filename,guess,target,implant_type,model_type,subject,result,task
3569.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3463.tif,happy,happy,6_15,streaky,ABa,True,emotion
3386.tif,happy,happy,6_15,streaky,ABa,True,emotion
3541.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3270.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3562.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3219.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3322.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3584.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3516.tif,happy,happy,6_15,streaky,ABa,True,emotion
3348.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3560.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3344.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3482.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3392.tif,happy,happy,6_15,streaky,ABa,True,emotion
3404.tif,happy,happy,6_15,streaky,ABa,True,emotion
3451.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3578.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3464.tif,happy,happy,6_15,streaky,ABa,True,emotion
3518.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3412.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3025.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3374.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3360.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3034.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3498.tif,happy,happy,6_15,streaky,ABa,True,emotion
3441.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3388.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3327.tif,happy,happy,6_15,streaky,ABa,True,emotion
3480.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3029.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3014.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3555.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3390.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3377.tif,happy,happy,6_15,streaky,ABa,True,emotion
3486.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3436.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3431.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3522.tif,happy,happy,6_15,streaky,ABa,True,emotion
3362.tif,happy,happy,6_15,streaky,ABa,True,emotion
3221.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3241.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3406.tif,happy,happy,6_15,streaky,ABa,True,emotion
3238.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3497.tif,happy,happy,6_15,streaky,ABa,True,emotion
3188.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3231.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3266.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3033.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3281.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3510.tif,happy,happy,6_15,streaky,ABa,True,emotion
3282.tif,happy,happy,6_15,streaky,ABa,True,emotion
3283.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3512.tif,happy,happy,6_15,streaky,ABa,True,emotion
3265.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3355.tif,happy,happy,6_15,streaky,ABa,True,emotion
3414.tif,happy,happy,6_15,streaky,ABa,True,emotion
3533.tif,happy,happy,6_15,streaky,ABa,True,emotion
3305.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3254.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3590.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3010.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3341.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3047.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3336.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3337.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3296.tif,happy,happy,6_15,streaky,ABa,True,emotion
3476.tif,happy,happy,6_15,streaky,ABa,True,emotion
3500.tif,happy,happy,6_15,streaky,ABa,True,emotion
3524.tif,happy,happy,6_15,streaky,ABa,True,emotion
3295.tif,happy,happy,6_15,streaky,ABa,True,emotion
3321.tif,happy,happy,6_15,streaky,ABa,True,emotion
3573.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3416.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3577.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3566.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3352.tif,happy,happy,6_15,streaky,ABa,True,emotion
3527.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3478.tif,happy,happy,6_15,streaky,ABa,True,emotion
3439.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3589.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3329.tif,happy,happy,6_15,streaky,ABa,True,emotion
3543.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3263.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3437.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3395.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3207.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3401.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3547.tif,happy,happy,6_15,streaky,ABa,True,emotion
3189.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3396.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3279.tif,happy,happy,6_15,streaky,ABa,True,emotion
3494.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3379.tif,happy,happy,6_15,streaky,ABa,True,emotion
3204.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3405.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3504.tif,happy,happy,6_15,streaky,ABa,True,emotion
3202.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3592.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3503.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3492.tif,happy,happy,6_15,streaky,ABa,True,emotion
3391.tif,happy,happy,6_15,streaky,ABa,True,emotion
3415.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3432.tif,happy,happy,6_15,streaky,ABa,True,emotion
3499.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3445.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3357.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3408.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3434.tif,happy,happy,6_15,streaky,ABa,True,emotion
3485.tif,happy,happy,6_15,streaky,ABa,True,emotion
3398.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3203.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3565.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3200.tif,happy,neutral,6_15,streaky,ABa,False,emotion
3384.tif,happy,happy,6_15,streaky,ABa,True,emotion
3008.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3567.tif,neutral,happy,6_15,streaky,ABa,False,emotion
3402.tif,happy,happy,6_15,streaky,ABa,True,emotion
3525.tif,neutral,neutral,6_15,streaky,ABa,True,emotion
3343.tif,happy,neutral,6_15,streaky,ABa,False,emotion
7196.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7149.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6631.tif,happy,happy,6_15,pointy,ABa,True,emotion
7126.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7189.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6603.tif,happy,happy,6_15,pointy,ABa,True,emotion
6916.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6904.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6918.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6990.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6875.tif,happy,happy,6_15,pointy,ABa,True,emotion
7200.tif,happy,neutral,6_15,pointy,ABa,False,emotion
7131.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7061.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6922.tif,happy,happy,6_15,pointy,ABa,True,emotion
6997.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6606.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7023.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7021.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7173.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7197.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6988.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7133.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6952.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6934.tif,happy,happy,6_15,pointy,ABa,True,emotion
7055.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6652.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6841.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7108.tif,happy,happy,6_15,pointy,ABa,True,emotion
7094.tif,happy,happy,6_15,pointy,ABa,True,emotion
7124.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6806.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6925.tif,happy,happy,6_15,pointy,ABa,True,emotion
6852.tif,happy,neutral,6_15,pointy,ABa,False,emotion
7041.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7001.tif,happy,happy,6_15,pointy,ABa,True,emotion
7145.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6636.tif,happy,happy,6_15,pointy,ABa,True,emotion
6807.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6621.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6944.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6864.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7037.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6610.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7193.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6906.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6924.tif,happy,happy,6_15,pointy,ABa,True,emotion
7160.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6799.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6973.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6963.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6835.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6974.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7059.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7123.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6930.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6998.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7095.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6607.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6612.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6979.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7030.tif,happy,happy,6_15,pointy,ABa,True,emotion
7186.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6909.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6796.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7073.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7060.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6881.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7014.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6786.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7113.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6863.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7171.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7038.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6996.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7078.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6788.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7029.tif,happy,happy,6_15,pointy,ABa,True,emotion
7156.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6887.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6809.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6933.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7000.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6931.tif,happy,happy,6_15,pointy,ABa,True,emotion
6999.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6941.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6860.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6609.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6849.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6946.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6921.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7053.tif,happy,happy,6_15,pointy,ABa,True,emotion
6625.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6980.tif,happy,happy,6_15,pointy,ABa,True,emotion
7005.tif,happy,happy,6_15,pointy,ABa,True,emotion
7026.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6872.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7042.tif,happy,happy,6_15,pointy,ABa,True,emotion
7159.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6885.tif,happy,neutral,6_15,pointy,ABa,False,emotion
7157.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6954.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7114.tif,neutral,happy,6_15,pointy,ABa,False,emotion
7002.tif,happy,happy,6_15,pointy,ABa,True,emotion
6825.tif,happy,neutral,6_15,pointy,ABa,False,emotion
6884.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6893.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6953.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6994.tif,happy,happy,6_15,pointy,ABa,True,emotion
6848.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6912.tif,happy,happy,6_15,pointy,ABa,True,emotion
6888.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7121.tif,happy,happy,6_15,pointy,ABa,True,emotion
6905.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6829.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7141.tif,happy,happy,6_15,pointy,ABa,True,emotion
6851.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
6956.tif,neutral,happy,6_15,pointy,ABa,False,emotion
6910.tif,neutral,neutral,6_15,pointy,ABa,True,emotion
7077.tif,neutral,happy,6_15,pointy,ABa,False,emotion
2271.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
1987.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2389.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2384.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2188.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2143.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2109.tif,happy,happy,12_20,streaky,ABa,True,emotion
1838.tif,happy,happy,12_20,streaky,ABa,True,emotion
2251.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2140.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
1829.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2287.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2387.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2227.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2376.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2208.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2087.tif,happy,happy,12_20,streaky,ABa,True,emotion
2141.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
1998.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2347.tif,happy,happy,12_20,streaky,ABa,True,emotion
2153.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2207.tif,happy,happy,12_20,streaky,ABa,True,emotion
2383.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2085.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2223.tif,happy,happy,12_20,streaky,ABa,True,emotion
2236.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2204.tif,happy,happy,12_20,streaky,ABa,True,emotion
2139.tif,happy,happy,12_20,streaky,ABa,True,emotion
2002.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2331.tif,happy,happy,12_20,streaky,ABa,True,emotion
2295.tif,happy,neutral,12_20,streaky,ABa,False,emotion
1825.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2370.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2231.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2105.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2049.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2094.tif,happy,happy,12_20,streaky,ABa,True,emotion
2397.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
1984.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2213.tif,happy,happy,12_20,streaky,ABa,True,emotion
2004.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2217.tif,happy,happy,12_20,streaky,ABa,True,emotion
2394.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2232.tif,happy,happy,12_20,streaky,ABa,True,emotion
2341.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2371.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2310.tif,happy,happy,12_20,streaky,ABa,True,emotion
1802.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2046.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2244.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2194.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2130.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2313.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2022.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2031.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2192.tif,happy,happy,12_20,streaky,ABa,True,emotion
2346.tif,happy,neutral,12_20,streaky,ABa,False,emotion
1822.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2362.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2235.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2068.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2052.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2182.tif,happy,happy,12_20,streaky,ABa,True,emotion
2132.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2326.tif,happy,happy,12_20,streaky,ABa,True,emotion
1991.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2112.tif,happy,happy,12_20,streaky,ABa,True,emotion
2265.tif,happy,happy,12_20,streaky,ABa,True,emotion
2039.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2374.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2080.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2282.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2290.tif,happy,happy,12_20,streaky,ABa,True,emotion
2055.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2206.tif,happy,happy,12_20,streaky,ABa,True,emotion
2156.tif,happy,happy,12_20,streaky,ABa,True,emotion
2184.tif,happy,happy,12_20,streaky,ABa,True,emotion
2127.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2368.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2329.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2038.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2128.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2199.tif,happy,happy,12_20,streaky,ABa,True,emotion
2030.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2095.tif,happy,happy,12_20,streaky,ABa,True,emotion
2191.tif,happy,happy,12_20,streaky,ABa,True,emotion
2367.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2241.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2279.tif,happy,happy,12_20,streaky,ABa,True,emotion
2218.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2187.tif,happy,happy,12_20,streaky,ABa,True,emotion
2273.tif,happy,happy,12_20,streaky,ABa,True,emotion
2319.tif,happy,happy,12_20,streaky,ABa,True,emotion
1819.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2051.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2133.tif,happy,happy,12_20,streaky,ABa,True,emotion
2111.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2201.tif,happy,happy,12_20,streaky,ABa,True,emotion
2285.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2123.tif,happy,happy,12_20,streaky,ABa,True,emotion
1817.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2102.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2134.tif,happy,happy,12_20,streaky,ABa,True,emotion
2332.tif,happy,happy,12_20,streaky,ABa,True,emotion
2344.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2137.tif,happy,happy,12_20,streaky,ABa,True,emotion
2320.tif,happy,happy,12_20,streaky,ABa,True,emotion
2293.tif,happy,neutral,12_20,streaky,ABa,False,emotion
2316.tif,happy,happy,12_20,streaky,ABa,True,emotion
2058.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2142.tif,happy,happy,12_20,streaky,ABa,True,emotion
2284.tif,neutral,happy,12_20,streaky,ABa,False,emotion
2006.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
1808.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2084.tif,happy,happy,12_20,streaky,ABa,True,emotion
1830.tif,happy,happy,12_20,streaky,ABa,True,emotion
2336.tif,happy,happy,12_20,streaky,ABa,True,emotion
2166.tif,happy,happy,12_20,streaky,ABa,True,emotion
2072.tif,neutral,neutral,12_20,streaky,ABa,True,emotion
2304.tif,happy,happy,12_20,streaky,ABa,True,emotion
5724.tif,happy,happy,12_20,pointy,ABa,True,emotion
5980.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5796.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5814.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5982.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5403.tif,happy,happy,12_20,pointy,ABa,True,emotion
5970.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5741.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5634.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5905.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5909.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5824.tif,happy,happy,12_20,pointy,ABa,True,emotion
5992.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5849.tif,happy,happy,12_20,pointy,ABa,True,emotion
5609.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5794.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5650.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5449.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5881.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5584.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5649.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5718.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5826.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5750.tif,happy,happy,12_20,pointy,ABa,True,emotion
5845.tif,happy,happy,12_20,pointy,ABa,True,emotion
5651.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5806.tif,happy,happy,12_20,pointy,ABa,True,emotion
5413.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5931.tif,happy,happy,12_20,pointy,ABa,True,emotion
5666.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5960.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5882.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5636.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5872.tif,happy,happy,12_20,pointy,ABa,True,emotion
5721.tif,happy,happy,12_20,pointy,ABa,True,emotion
5917.tif,happy,happy,12_20,pointy,ABa,True,emotion
5431.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5743.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5974.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5877.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5848.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5921.tif,happy,happy,12_20,pointy,ABa,True,emotion
5443.tif,happy,happy,12_20,pointy,ABa,True,emotion
5679.tif,happy,happy,12_20,pointy,ABa,True,emotion
5830.tif,happy,happy,12_20,pointy,ABa,True,emotion
5777.tif,happy,happy,12_20,pointy,ABa,True,emotion
5738.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5675.tif,happy,happy,12_20,pointy,ABa,True,emotion
5704.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5991.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5419.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5918.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5402.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5903.tif,happy,happy,12_20,pointy,ABa,True,emotion
5965.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5605.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5706.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5695.tif,happy,happy,12_20,pointy,ABa,True,emotion
5749.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5839.tif,happy,happy,12_20,pointy,ABa,True,emotion
5888.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5790.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5645.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5969.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5410.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5861.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5996.tif,happy,happy,12_20,pointy,ABa,True,emotion
5985.tif,happy,happy,12_20,pointy,ABa,True,emotion
5629.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5787.tif,happy,happy,12_20,pointy,ABa,True,emotion
5752.tif,happy,happy,12_20,pointy,ABa,True,emotion
5638.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5855.tif,happy,happy,12_20,pointy,ABa,True,emotion
5686.tif,happy,happy,12_20,pointy,ABa,True,emotion
5417.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5433.tif,happy,happy,12_20,pointy,ABa,True,emotion
5715.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5793.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5913.tif,happy,happy,12_20,pointy,ABa,True,emotion
5751.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5927.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
5676.tif,neutral,happy,12_20,pointy,ABa,False,emotion
5939.tif,happy,happy,12_20,pointy,ABa,True,emotion
5837.tif,happy,happy,12_20,pointy,ABa,True,emotion
5810.tif,happy,happy,12_20,pointy,ABa,True,emotion
5795.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5876.tif,happy,happy,12_20,pointy,ABa,True,emotion
5940.tif,happy,happy,12_20,pointy,ABa,True,emotion
5591.tif,happy,neutral,12_20,pointy,ABa,False,emotion
5622.tif,neutral,neutral,12_20,pointy,ABa,True,emotion
