task,implant_type,model_type,architecture,method,run,accuracy,chance,accuracy_above_chance
shape,12_20,streaky,ConvNeXt Large,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,8,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Large,head_model,1,0.9889958734525447,0.3333333333333333,0.9834938101788169
shape,12_20,streaky,ConvNeXt Large,head_model,2,0.9889958734525447,0.3333333333333333,0.9834938101788169
shape,12_20,streaky,ConvNeXt Large,head_model,3,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ConvNeXt Large,head_model,4,0.9876203576341128,0.3333333333333333,0.9814305364511691
shape,12_20,streaky,ConvNeXt Large,head_model,5,0.9834938101788171,0.3333333333333333,0.9752407152682256
shape,12_20,streaky,ConvNeXt Large,head_model,6,0.9862448418156808,0.3333333333333333,0.9793672627235213
shape,12_20,streaky,ConvNeXt Large,head_model,7,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ConvNeXt Large,head_model,8,0.9876203576341128,0.3333333333333333,0.9814305364511691
shape,12_20,streaky,ConvNeXt Large,head_model,9,0.9889958734525447,0.3333333333333333,0.9834938101788169
shape,12_20,streaky,ConvNeXt Large,head_model,10,0.9862448418156808,0.3333333333333333,0.9793672627235213
shape,12_20,streaky,ConvNeXt Small,full_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,3,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,8,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,ConvNeXt Small,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Small,head_model,1,0.9642365887207703,0.3333333333333333,0.9463548830811553
shape,12_20,streaky,ConvNeXt Small,head_model,2,0.9656121045392022,0.3333333333333333,0.9484181568088031
shape,12_20,streaky,ConvNeXt Small,head_model,3,0.9642365887207703,0.3333333333333333,0.9463548830811553
shape,12_20,streaky,ConvNeXt Small,head_model,4,0.9779917469050894,0.3333333333333333,0.9669876203576341
shape,12_20,streaky,ConvNeXt Small,head_model,5,0.9642365887207703,0.3333333333333333,0.9463548830811553
shape,12_20,streaky,ConvNeXt Small,head_model,6,0.9738651994497937,0.3333333333333333,0.9607977991746903
shape,12_20,streaky,ConvNeXt Small,head_model,7,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,ConvNeXt Small,head_model,8,0.9656121045392022,0.3333333333333333,0.9484181568088031
shape,12_20,streaky,ConvNeXt Small,head_model,9,0.9628610729023384,0.3333333333333333,0.9442916093535075
shape,12_20,streaky,ConvNeXt Small,head_model,10,0.9724896836313618,0.3333333333333333,0.9587345254470425
shape,12_20,streaky,ConvNeXt Tiny,full_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,3,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,8,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ConvNeXt Tiny,head_model,1,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ConvNeXt Tiny,head_model,2,0.9766162310866575,0.3333333333333333,0.9649243466299863
shape,12_20,streaky,ConvNeXt Tiny,head_model,3,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ConvNeXt Tiny,head_model,4,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ConvNeXt Tiny,head_model,5,0.9834938101788171,0.3333333333333333,0.9752407152682256
shape,12_20,streaky,ConvNeXt Tiny,head_model,6,0.9793672627235214,0.3333333333333333,0.9690508940852819
shape,12_20,streaky,ConvNeXt Tiny,head_model,7,0.9669876203576341,0.3333333333333333,0.950481430536451
shape,12_20,streaky,ConvNeXt Tiny,head_model,8,0.9834938101788171,0.3333333333333333,0.9752407152682256
shape,12_20,streaky,ConvNeXt Tiny,head_model,9,0.9807427785419532,0.3333333333333333,0.9711141678129297
shape,12_20,streaky,ConvNeXt Tiny,head_model,10,0.9738651994497937,0.3333333333333333,0.9607977991746903
shape,12_20,streaky,DINOv3 ViT Base,full_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,3,0.9972489683631361,0.3333333333333333,0.995873452544704
shape,12_20,streaky,DINOv3 ViT Base,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,8,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,DINOv3 ViT Base,head_model,1,0.9931224209078404,0.3333333333333333,0.9896836313617606
shape,12_20,streaky,DINOv3 ViT Base,head_model,2,0.9944979367262724,0.3333333333333333,0.9917469050894084
shape,12_20,streaky,DINOv3 ViT Base,head_model,3,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,DINOv3 ViT Base,head_model,4,0.9958734525447043,0.3333333333333333,0.9938101788170562
shape,12_20,streaky,DINOv3 ViT Base,head_model,5,0.9752407152682255,0.3333333333333333,0.9628610729023381
shape,12_20,streaky,DINOv3 ViT Base,head_model,6,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,DINOv3 ViT Base,head_model,7,0.938101788170564,0.3333333333333333,0.907152682255846
shape,12_20,streaky,DINOv3 ViT Base,head_model,8,0.9903713892709766,0.3333333333333333,0.9855570839064647
shape,12_20,streaky,DINOv3 ViT Base,head_model,9,0.9807427785419532,0.3333333333333333,0.9711141678129297
shape,12_20,streaky,DINOv3 ViT Base,head_model,10,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,ResNet18,full_model,1,0.609353507565337,0.3333333333333333,0.4140302613480055
shape,12_20,streaky,ResNet18,full_model,2,0.6313617606602476,0.3333333333333333,0.44704264099037144
shape,12_20,streaky,ResNet18,full_model,3,0.6079779917469051,0.3333333333333333,0.4119669876203577
shape,12_20,streaky,ResNet18,full_model,4,0.6011004126547456,0.3333333333333333,0.40165061898211835
shape,12_20,streaky,ResNet18,full_model,5,0.6437414030261348,0.3333333333333333,0.4656121045392022
shape,12_20,streaky,ResNet18,full_model,6,0.656121045392022,0.3333333333333333,0.484181568088033
shape,12_20,streaky,ResNet18,full_model,7,0.6671251719394773,0.3333333333333333,0.5006877579092159
shape,12_20,streaky,ResNet18,full_model,8,0.6354883081155434,0.3333333333333333,0.45323246217331503
shape,12_20,streaky,ResNet18,full_model,9,0.6341127922971114,0.3333333333333333,0.45116918844566706
shape,12_20,streaky,ResNet18,full_model,10,0.6437414030261348,0.3333333333333333,0.4656121045392022
shape,12_20,streaky,ResNet18,head_model,1,0.9105914718019257,0.3333333333333333,0.8658872077028885
shape,12_20,streaky,ResNet18,head_model,2,0.9119669876203577,0.3333333333333333,0.8679504814305363
shape,12_20,streaky,ResNet18,head_model,3,0.8995873452544704,0.3333333333333333,0.8493810178817054
shape,12_20,streaky,ResNet18,head_model,4,0.9092159559834938,0.3333333333333333,0.8638239339752407
shape,12_20,streaky,ResNet18,head_model,5,0.8940852819807428,0.3333333333333333,0.8411279229711142
shape,12_20,streaky,ResNet18,head_model,6,0.9105914718019257,0.3333333333333333,0.8658872077028885
shape,12_20,streaky,ResNet18,head_model,7,0.9092159559834938,0.3333333333333333,0.8638239339752407
shape,12_20,streaky,ResNet18,head_model,8,0.8610729023383769,0.3333333333333333,0.7916093535075651
shape,12_20,streaky,ResNet18,head_model,9,0.90646492434663,0.3333333333333333,0.8596973865199448
shape,12_20,streaky,ResNet18,head_model,10,0.8762035763411279,0.3333333333333333,0.8143053645116917
shape,12_20,streaky,ResNet50,full_model,1,0.5735900962861072,0.3333333333333333,0.36038514442916086
shape,12_20,streaky,ResNet50,full_model,2,0.5543328748280605,0.3333333333333333,0.3314993122420907
shape,12_20,streaky,ResNet50,full_model,3,0.5405777166437414,0.3333333333333333,0.31086657496561215
shape,12_20,streaky,ResNet50,full_model,4,0.5845942228335625,0.3333333333333333,0.3768913342503438
shape,12_20,streaky,ResNet50,full_model,5,0.515818431911967,0.3333333333333333,0.27372764786795045
shape,12_20,streaky,ResNet50,full_model,6,0.5584594222833562,0.3333333333333333,0.3376891334250343
shape,12_20,streaky,ResNet50,full_model,7,0.5529573590096286,0.3333333333333333,0.3294360385144429
shape,12_20,streaky,ResNet50,full_model,8,0.547455295735901,0.3333333333333333,0.3211829436038515
shape,12_20,streaky,ResNet50,full_model,9,0.5488308115543329,0.3333333333333333,0.32324621733149933
shape,12_20,streaky,ResNet50,full_model,10,0.5515818431911967,0.3333333333333333,0.3273727647867951
shape,12_20,streaky,ResNet50,head_model,1,0.9037138927097662,0.3333333333333333,0.8555708390646491
shape,12_20,streaky,ResNet50,head_model,2,0.8982118294360385,0.3333333333333333,0.8473177441540576
shape,12_20,streaky,ResNet50,head_model,3,0.9105914718019257,0.3333333333333333,0.8658872077028885
shape,12_20,streaky,ResNet50,head_model,4,0.9078404401650619,0.3333333333333333,0.8617606602475929
shape,12_20,streaky,ResNet50,head_model,5,0.9133425034387895,0.3333333333333333,0.8700137551581841
shape,12_20,streaky,ResNet50,head_model,6,0.8995873452544704,0.3333333333333333,0.8493810178817054
shape,12_20,streaky,ResNet50,head_model,7,0.9023383768913342,0.3333333333333333,0.8535075653370013
shape,12_20,streaky,ResNet50,head_model,8,0.8940852819807428,0.3333333333333333,0.8411279229711142
shape,12_20,streaky,ResNet50,head_model,9,0.9188445667125172,0.3333333333333333,0.8782668500687757
shape,12_20,streaky,ResNet50,head_model,10,0.9009628610729024,0.3333333333333333,0.8514442916093535
shape,12_20,streaky,VGG11,full_model,1,0.951856946354883,0.3333333333333333,0.9277854195323244
shape,12_20,streaky,VGG11,full_model,2,0.9078404401650619,0.3333333333333333,0.8617606602475929
shape,12_20,streaky,VGG11,full_model,3,0.9147180192572214,0.3333333333333333,0.8720770288858319
shape,12_20,streaky,VGG11,full_model,4,0.9160935350756534,0.3333333333333333,0.8741403026134801
shape,12_20,streaky,VGG11,full_model,5,0.9188445667125172,0.3333333333333333,0.8782668500687757
shape,12_20,streaky,VGG11,full_model,6,0.9312242090784044,0.3333333333333333,0.8968363136176066
shape,12_20,streaky,VGG11,full_model,7,0.9325997248968363,0.3333333333333333,0.8988995873452544
shape,12_20,streaky,VGG11,full_model,8,0.8830811554332875,0.3333333333333333,0.824621733149931
shape,12_20,streaky,VGG11,full_model,9,0.8858321870701513,0.3333333333333333,0.828748280605227
shape,12_20,streaky,VGG11,full_model,10,0.8954607977991746,0.3333333333333333,0.843191196698762
shape,12_20,streaky,VGG11,head_model,1,0.9628610729023384,0.3333333333333333,0.9442916093535075
shape,12_20,streaky,VGG11,head_model,2,0.9559834938101788,0.3333333333333333,0.9339752407152682
shape,12_20,streaky,VGG11,head_model,3,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,VGG11,head_model,4,0.9092159559834938,0.3333333333333333,0.8638239339752407
shape,12_20,streaky,VGG11,head_model,5,0.951856946354883,0.3333333333333333,0.9277854195323244
shape,12_20,streaky,VGG11,head_model,6,0.9477303988995873,0.3333333333333333,0.921595598349381
shape,12_20,streaky,VGG11,head_model,7,0.938101788170564,0.3333333333333333,0.907152682255846
shape,12_20,streaky,VGG11,head_model,8,0.9559834938101788,0.3333333333333333,0.9339752407152682
shape,12_20,streaky,VGG11,head_model,9,0.9546079779917469,0.3333333333333333,0.9319119669876204
shape,12_20,streaky,VGG11,head_model,10,0.9573590096286108,0.3333333333333333,0.936038514442916
shape,12_20,streaky,VGG13,full_model,1,0.8844566712517193,0.3333333333333333,0.8266850068775788
shape,12_20,streaky,VGG13,full_model,2,0.9298486932599724,0.3333333333333333,0.8947730398899585
shape,12_20,streaky,VGG13,full_model,3,0.9477303988995873,0.3333333333333333,0.921595598349381
shape,12_20,streaky,VGG13,full_model,4,0.9284731774415406,0.3333333333333333,0.8927097661623107
shape,12_20,streaky,VGG13,full_model,5,0.9394773039889959,0.3333333333333333,0.9092159559834938
shape,12_20,streaky,VGG13,full_model,6,0.9408528198074277,0.3333333333333333,0.9112792297111416
shape,12_20,streaky,VGG13,full_model,7,0.9325997248968363,0.3333333333333333,0.8988995873452544
shape,12_20,streaky,VGG13,full_model,8,0.9050894085281981,0.3333333333333333,0.857634112792297
shape,12_20,streaky,VGG13,full_model,9,0.938101788170564,0.3333333333333333,0.907152682255846
shape,12_20,streaky,VGG13,full_model,10,0.9339752407152683,0.3333333333333333,0.9009628610729022
shape,12_20,streaky,VGG13,head_model,1,0.9669876203576341,0.3333333333333333,0.950481430536451
shape,12_20,streaky,VGG13,head_model,2,0.9821182943603851,0.3333333333333333,0.9731774415405775
shape,12_20,streaky,VGG13,head_model,3,0.9793672627235214,0.3333333333333333,0.9690508940852819
shape,12_20,streaky,VGG13,head_model,4,0.9325997248968363,0.3333333333333333,0.8988995873452544
shape,12_20,streaky,VGG13,head_model,5,0.9862448418156808,0.3333333333333333,0.9793672627235213
shape,12_20,streaky,VGG13,head_model,6,0.9752407152682255,0.3333333333333333,0.9628610729023381
shape,12_20,streaky,VGG13,head_model,7,0.9807427785419532,0.3333333333333333,0.9711141678129297
shape,12_20,streaky,VGG13,head_model,8,0.984869325997249,0.3333333333333333,0.9773039889958735
shape,12_20,streaky,VGG13,head_model,9,0.9257221458046767,0.3333333333333333,0.8885832187070151
shape,12_20,streaky,VGG13,head_model,10,0.9779917469050894,0.3333333333333333,0.9669876203576341
shape,12_20,streaky,VGG16,full_model,1,0.781292984869326,0.3333333333333333,0.671939477303989
shape,12_20,streaky,VGG16,full_model,2,0.8253094910591472,0.3333333333333333,0.7379642365887208
shape,12_20,streaky,VGG16,full_model,3,0.7551581843191196,0.3333333333333333,0.6327372764786794
shape,12_20,streaky,VGG16,full_model,4,0.859697386519945,0.3333333333333333,0.7895460797799173
shape,12_20,streaky,VGG16,full_model,5,0.8198074277854195,0.3333333333333333,0.7297111416781292
shape,12_20,streaky,VGG16,full_model,6,0.8335625859697386,0.3333333333333333,0.750343878954608
shape,12_20,streaky,VGG16,full_model,7,0.8363136176066025,0.3333333333333333,0.7544704264099036
shape,12_20,streaky,VGG16,full_model,8,0.7854195323246217,0.3333333333333333,0.6781292984869325
shape,12_20,streaky,VGG16,full_model,9,0.8363136176066025,0.3333333333333333,0.7544704264099036
shape,12_20,streaky,VGG16,full_model,10,0.7936726272352133,0.3333333333333333,0.6905089408528199
shape,12_20,streaky,VGG16,head_model,1,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,VGG16,head_model,2,0.9587345254470426,0.3333333333333333,0.9381017881705638
shape,12_20,streaky,VGG16,head_model,3,0.9559834938101788,0.3333333333333333,0.9339752407152682
shape,12_20,streaky,VGG16,head_model,4,0.936726272352132,0.3333333333333333,0.9050894085281979
shape,12_20,streaky,VGG16,head_model,5,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,VGG16,head_model,6,0.953232462173315,0.3333333333333333,0.9298486932599725
shape,12_20,streaky,VGG16,head_model,7,0.9449793672627235,0.3333333333333333,0.917469050894085
shape,12_20,streaky,VGG16,head_model,8,0.9491059147180193,0.3333333333333333,0.9236588720770288
shape,12_20,streaky,VGG16,head_model,9,0.9477303988995873,0.3333333333333333,0.921595598349381
shape,12_20,streaky,VGG16,head_model,10,0.9504814305364512,0.3333333333333333,0.9257221458046766
shape,12_20,streaky,VGG19,full_model,1,0.7922971114167813,0.3333333333333333,0.6884456671251719
shape,12_20,streaky,VGG19,full_model,2,0.7854195323246217,0.3333333333333333,0.6781292984869325
shape,12_20,streaky,VGG19,full_model,3,0.8253094910591472,0.3333333333333333,0.7379642365887208
shape,12_20,streaky,VGG19,full_model,4,0.7620357634112792,0.3333333333333333,0.6430536451169188
shape,12_20,streaky,VGG19,full_model,5,0.8308115543328748,0.3333333333333333,0.7462173314993121
shape,12_20,streaky,VGG19,full_model,6,0.8363136176066025,0.3333333333333333,0.7544704264099036
shape,12_20,streaky,VGG19,full_model,7,0.796423658872077,0.3333333333333333,0.6946354883081155
shape,12_20,streaky,VGG19,full_model,8,0.8349381017881705,0.3333333333333333,0.7524071526822558
shape,12_20,streaky,VGG19,full_model,9,0.7689133425034388,0.3333333333333333,0.6533700137551581
shape,12_20,streaky,VGG19,full_model,10,0.8335625859697386,0.3333333333333333,0.750343878954608
shape,12_20,streaky,VGG19,head_model,1,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,VGG19,head_model,2,0.9697386519944979,0.3333333333333333,0.9546079779917469
shape,12_20,streaky,VGG19,head_model,3,0.9697386519944979,0.3333333333333333,0.9546079779917469
shape,12_20,streaky,VGG19,head_model,4,0.922971114167813,0.3333333333333333,0.8844566712517195
shape,12_20,streaky,VGG19,head_model,5,0.9504814305364512,0.3333333333333333,0.9257221458046766
shape,12_20,streaky,VGG19,head_model,6,0.9422283356258597,0.3333333333333333,0.9133425034387894
shape,12_20,streaky,VGG19,head_model,7,0.9394773039889959,0.3333333333333333,0.9092159559834938
shape,12_20,streaky,VGG19,head_model,8,0.9669876203576341,0.3333333333333333,0.950481430536451
shape,12_20,streaky,VGG19,head_model,9,0.9284731774415406,0.3333333333333333,0.8927097661623107
shape,12_20,streaky,VGG19,head_model,10,0.9587345254470426,0.3333333333333333,0.9381017881705638
shape,12_20,streaky,ViT Base,full_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,3,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,8,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,head_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,head_model,2,0.9944979367262724,0.3333333333333333,0.9917469050894084
shape,12_20,streaky,ViT Base,head_model,3,0.9862448418156808,0.3333333333333333,0.9793672627235213
shape,12_20,streaky,ViT Base,head_model,4,0.9931224209078404,0.3333333333333333,0.9896836313617606
shape,12_20,streaky,ViT Base,head_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Base,head_model,6,0.9903713892709766,0.3333333333333333,0.9855570839064647
shape,12_20,streaky,ViT Base,head_model,7,0.9931224209078404,0.3333333333333333,0.9896836313617606
shape,12_20,streaky,ViT Base,head_model,8,0.9931224209078404,0.3333333333333333,0.9896836313617606
shape,12_20,streaky,ViT Base,head_model,9,0.9614855570839065,0.3333333333333333,0.9422283356258597
shape,12_20,streaky,ViT Base,head_model,10,0.921595598349381,0.3333333333333333,0.8823933975240713
shape,12_20,streaky,ViT Large,full_model,1,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,3,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,5,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,8,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Large,head_model,1,0.9931224209078404,0.3333333333333333,0.9896836313617606
shape,12_20,streaky,ViT Large,head_model,2,0.9944979367262724,0.3333333333333333,0.9917469050894084
shape,12_20,streaky,ViT Large,head_model,3,0.9903713892709766,0.3333333333333333,0.9855570839064647
shape,12_20,streaky,ViT Large,head_model,4,0.9862448418156808,0.3333333333333333,0.9793672627235213
shape,12_20,streaky,ViT Large,head_model,5,0.9944979367262724,0.3333333333333333,0.9917469050894084
shape,12_20,streaky,ViT Large,head_model,6,0.9876203576341128,0.3333333333333333,0.9814305364511691
shape,12_20,streaky,ViT Large,head_model,7,0.9958734525447043,0.3333333333333333,0.9938101788170562
shape,12_20,streaky,ViT Large,head_model,8,0.9917469050894085,0.3333333333333333,0.9876203576341128
shape,12_20,streaky,ViT Large,head_model,9,0.9903713892709766,0.3333333333333333,0.9855570839064647
shape,12_20,streaky,ViT Large,head_model,10,0.9752407152682255,0.3333333333333333,0.9628610729023381
shape,12_20,streaky,ViT Small,full_model,1,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,ViT Small,full_model,2,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,full_model,3,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,ViT Small,full_model,4,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,full_model,5,0.9903713892709766,0.3333333333333333,0.9855570839064647
shape,12_20,streaky,ViT Small,full_model,6,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,full_model,7,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,full_model,8,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,ViT Small,full_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,full_model,10,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,head_model,1,0.9958734525447043,0.3333333333333333,0.9938101788170562
shape,12_20,streaky,ViT Small,head_model,2,0.9958734525447043,0.3333333333333333,0.9938101788170562
shape,12_20,streaky,ViT Small,head_model,3,0.9972489683631361,0.3333333333333333,0.995873452544704
shape,12_20,streaky,ViT Small,head_model,4,0.9972489683631361,0.3333333333333333,0.995873452544704
shape,12_20,streaky,ViT Small,head_model,5,0.9986244841815681,0.3333333333333333,0.9979367262723522
shape,12_20,streaky,ViT Small,head_model,6,0.9958734525447043,0.3333333333333333,0.9938101788170562
shape,12_20,streaky,ViT Small,head_model,7,0.8968363136176066,0.3333333333333333,0.8452544704264098
shape,12_20,streaky,ViT Small,head_model,8,0.9834938101788171,0.3333333333333333,0.9752407152682256
shape,12_20,streaky,ViT Small,head_model,9,1.0,0.3333333333333333,1.0
shape,12_20,streaky,ViT Small,head_model,10,0.9202200825309491,0.3333333333333333,0.8803301237964235
shape,6_10,pointy,ConvNeXt Base,full_model,1,0.9808219178082191,0.3333333333333333,0.9712328767123287
shape,6_10,pointy,ConvNeXt Base,full_model,2,0.9643835616438357,0.3333333333333333,0.9465753424657535
shape,6_10,pointy,ConvNeXt Base,full_model,3,0.9808219178082191,0.3333333333333333,0.9712328767123287
shape,6_10,pointy,ConvNeXt Base,full_model,4,0.9753424657534246,0.3333333333333333,0.963013698630137
shape,6_10,pointy,ConvNeXt Base,full_model,5,0.9767123287671233,0.3333333333333333,0.965068493150685
shape,6_10,pointy,ConvNeXt Base,full_model,6,0.9739726027397261,0.3333333333333333,0.960958904109589
shape,6_10,pointy,ConvNeXt Base,full_model,7,0.9657534246575342,0.3333333333333333,0.9486301369863012
shape,6_10,pointy,ConvNeXt Base,full_model,8,0.9684931506849315,0.3333333333333333,0.9527397260273972
shape,6_10,pointy,ConvNeXt Base,full_model,9,0.9876712328767123,0.3333333333333333,0.9815068493150685
shape,6_10,pointy,ConvNeXt Base,full_model,10,0.963013698630137,0.3333333333333333,0.9445205479452055
shape,6_10,pointy,ConvNeXt Base,head_model,1,0.726027397260274,0.3333333333333333,0.589041095890411
shape,6_10,pointy,ConvNeXt Base,head_model,2,0.7191780821917808,0.3333333333333333,0.5787671232876712
shape,6_10,pointy,ConvNeXt Base,head_model,3,0.7273972602739726,0.3333333333333333,0.5910958904109588
shape,6_10,pointy,ConvNeXt Base,head_model,4,0.7,0.3333333333333333,0.5499999999999999
shape,6_10,pointy,ConvNeXt Base,head_model,5,0.6712328767123288,0.3333333333333333,0.5068493150684932
shape,6_10,pointy,ConvNeXt Base,head_model,6,0.7356164383561644,0.3333333333333333,0.6034246575342466
shape,6_10,pointy,ConvNeXt Base,head_model,7,0.6863013698630137,0.3333333333333333,0.5294520547945205
shape,6_10,pointy,ConvNeXt Base,head_model,8,0.7013698630136986,0.3333333333333333,0.552054794520548
shape,6_10,pointy,ConvNeXt Base,head_model,9,0.6424657534246575,0.3333333333333333,0.46369863013698626
shape,6_10,pointy,ConvNeXt Base,head_model,10,0.726027397260274,0.3333333333333333,0.589041095890411
shape,6_10,pointy,ConvNeXt Large,full_model,1,0.9808219178082191,0.3333333333333333,0.9712328767123287
shape,6_10,pointy,ConvNeXt Large,full_model,2,0.9602739726027397,0.3333333333333333,0.9404109589041094
shape,6_10,pointy,ConvNeXt Large,full_model,3,0.9452054794520548,0.3333333333333333,0.9178082191780822
shape,6_10,pointy,ConvNeXt Large,full_model,4,0.9753424657534246,0.3333333333333333,0.963013698630137
shape,6_10,pointy,ConvNeXt Large,full_model,5,0.9547945205479452,0.3333333333333333,0.9321917808219177
shape,6_10,pointy,ConvNeXt Large,full_model,6,0.9602739726027397,0.3333333333333333,0.9404109589041094
shape,6_10,pointy,ConvNeXt Large,full_model,7,0.9424657534246575,0.3333333333333333,0.9136986301369862
